event,adId,campaignID,xForwardedFor,stateID,cityID
RENDER,7007,1821,106.217.100.179,2239,81116
RENDER,7007,1821,152.57.186.4,2239,81116
RENDER,7007,1821,117.99.251.66,2239,81116
RENDER,7007,1821,152.58.17.199,2239,81116
RENDER,7007,1821,152.57.160.203,2239,81116
RENDER,7007,1821,152.58.17.67,2239,81116
RENDER,7007,1821,42.106.248.40,2239,81116
RENDER,7007,1821,157.33.224.155,2239,81116
RENDER,7007,1821,157.33.220.193,2239,81116
RENDER,7007,1821,152.57.19.223,2239,81116
RENDER,7007,1821,152.58.19.239,2239,81116
RENDER,7007,1821,106.195.4.175,2239,81116
RENDER,7007,1821,117.99.241.112,2239,81116
RENDER,7007,1821,157.45.50.120,2239,81116
RENDER,7007,1821,103.164.197.99,2239,81116
RENDER,7007,1821,157.33.228.64,2239,81116
RENDER,7007,1821,117.99.240.36,2239,81116
RENDER,7007,1821,106.213.195.93,2239,81116
RENDER,7007,1821,152.57.52.53,2239,81116
RENDER,7007,1821,152.57.57.29,2239,81116
RENDER,7007,1821,152.58.55.208,2239,81116
RENDER,7007,1821,157.33.50.159,2239,81116
RENDER,7007,1821,152.57.31.183,2239,81116
RENDER,7007,1821,152.57.124.225,2239,81116
RENDER,7007,1821,117.228.212.29,2239,81116
RENDER,7007,1821,106.216.180.151,2239,81116
RENDER,7007,1821,152.57.18.195,2239,81116
RENDER,7007,1821,49.32.183.142,2239,81116
RENDER,7007,1821,157.33.52.97,2239,81116
RENDER,7007,1821,42.111.109.113,2239,81116
RENDER,7007,1821,49.32.174.246,2239,81116
RENDER,7007,1821,152.57.83.113,2239,81116
RENDER,7007,1821,180.151.116.14,2239,81116
RENDER,7007,1821,117.99.251.216,2239,81116
RENDER,7007,1821,165.225.106.128,2239,81116
RENDER,7007,1821,49.15.232.48,2239,81116
RENDER,7007,1821,117.99.250.231,2239,81116
RENDER,7007,1821,152.57.4.229,2239,81116
RENDER,7007,1821,152.57.68.217,2239,81116
RENDER,7007,1821,157.33.122.130,2239,81116
RENDER,7007,1821,106.193.244.245,2239,81116
RENDER,7007,1821,152.58.19.56,2239,81116
RENDER,7007,1821,103.58.152.113,2239,81116
RENDER,7007,1821,157.33.57.189,2239,81116
RENDER,7007,1821,110.224.125.121,2239,81116
RENDER,7007,1821,49.32.136.134,2239,81116
RENDER,7007,1821,49.32.229.53,2239,81116
RENDER,7007,1821,157.33.87.69,2239,81116
RENDER,7007,1821,117.99.245.217,2239,81116
RENDER,7007,1821,106.195.6.207,2239,81116
RENDER,7007,1821,106.195.4.133,2239,81116
RENDER,7007,1821,183.87.184.75,2239,81116
RENDER,7007,1821,106.193.35.219,2239,81116
RENDER,7007,1821,106.193.229.26,2239,81116
RENDER,7007,1821,117.99.241.151,2239,81116
RENDER,7007,1821,112.79.64.215,2239,81116
RENDER,7007,1821,42.111.99.11,2239,81116
RENDER,7007,1821,117.99.240.120,2239,81116
RENDER,7007,1821,157.33.247.42,2239,81116
RENDER,7007,1821,152.57.47.122,2239,81116
RENDER,7007,1821,152.57.187.66,2239,81116
RENDER,7007,1821,152.58.18.14,2239,81116
RENDER,7007,1821,157.45.50.112,2239,81116
RENDER,7007,1821,157.33.220.167,2239,81116
RENDER,7007,1821,152.57.68.196,2239,81116
RENDER,7007,1821,157.33.120.119,2239,81116
RENDER,7007,1821,152.58.18.131,2239,81116
RENDER,7007,1821,203.194.102.192,2239,81116
RENDER,7007,1821,117.99.248.9,2239,81116
RENDER,7007,1821,106.216.246.129,2239,81116
RENDER,7007,1821,203.192.238.135,2239,81116
RENDER,7007,1821,106.195.6.131,2239,81116
RENDER,7007,1821,106.200.103.23,2239,81116
RENDER,7007,1821,106.193.236.133,2239,81116
RENDER,7007,1821,106.193.212.32,2239,81116
RENDER,7007,1821,45.118.104.32,2239,81116
RENDER,7007,1821,152.57.3.41,2239,81116
RENDER,7007,1821,152.57.86.227,2239,81116
RENDER,7007,1821,152.57.138.1,2239,81116
RENDER,7007,1821,106.217.100.115,2239,81116
RENDER,7007,1821,106.210.188.65,2239,81116
RENDER,7007,1821,152.57.30.8,2239,81116
RENDER,7007,1821,117.99.244.18,2239,81116
RENDER,7007,1821,157.33.8.67,2239,81116
RENDER,7007,1821,152.57.117.102,2239,81116
RENDER,7007,1821,152.57.40.205,2239,81116
RENDER,7007,1821,49.32.235.67,2239,81116
RENDER,7007,1821,106.193.220.64,2239,81116
RENDER,7007,1821,157.33.126.124,2239,81116
RENDER,7007,1821,106.193.244.13,2239,81116
RENDER,7007,1821,152.58.18.20,2239,81116
RENDER,7007,1821,223.187.206.109,2239,81116
RENDER,7007,1821,117.99.252.73,2239,81116
RENDER,7007,1821,152.57.72.46,2239,81116
RENDER,7007,1821,157.33.29.213,2239,81116
RENDER,7007,1821,106.193.237.135,2239,81116
RENDER,7007,1821,45.118.104.129,2239,81116
RENDER,7007,1821,203.194.99.181,2239,81116
RENDER,7007,1821,152.58.18.123,2239,81116
RENDER,7007,1821,152.58.3.238,2239,81116
RENDER,7007,1821,152.57.75.19,2239,81116
RENDER,7007,1821,152.58.19.240,2239,81116
RENDER,7007,1821,106.193.229.72,2239,81116
RENDER,7007,1821,157.33.27.225,2239,81116
RENDER,7007,1821,152.58.19.114,2239,81116
RENDER,7007,1821,110.224.114.43,2239,81116
RENDER,7007,1821,117.99.247.216,2239,81116
RENDER,7007,1821,106.216.255.155,2239,81116
RENDER,7007,1821,152.57.161.200,2239,81116
RENDER,7007,1821,106.209.194.2,2239,81116
RENDER,7007,1821,106.221.3.7,2239,81116
RENDER,7007,1821,152.57.9.36,2239,81116
RENDER,7007,1821,106.209.249.57,2239,81116
RENDER,7007,1821,117.99.242.69,2239,81116
RENDER,7007,1821,152.57.129.179,2239,81116
RENDER,7007,1821,152.57.142.209,2239,81116
RENDER,7007,1821,157.33.74.70,2239,81116
RENDER,7007,1821,152.57.5.200,2239,81116
RENDER,7007,1821,171.77.131.121,2239,81116
RENDER,7007,1821,152.57.113.59,2239,81116
RENDER,7007,1821,152.58.18.200,2239,81116
RENDER,7007,1821,152.57.5.93,2239,81116
RENDER,7007,1821,106.217.100.75,2239,81116
RENDER,7007,1821,152.57.145.164,2239,81116
RENDER,7007,1821,117.99.241.242,2239,81116
RENDER,7007,1821,157.33.54.101,2239,81116
RENDER,7007,1821,49.32.233.27,2239,81116
RENDER,7007,1821,152.57.53.71,2239,81116
RENDER,7007,1821,152.58.19.56,2239,81116
RENDER,7007,1821,157.33.5.237,2239,81116
RENDER,7007,1821,152.57.72.96,2239,81116
RENDER,7007,1821,152.57.167.146,2239,81116
RENDER,7007,1821,49.15.230.199,2239,81116
RENDER,7007,1821,157.33.252.66,2239,81116
RENDER,7007,1821,152.58.18.10,2239,81116
RENDER,7007,1821,152.58.18.168,2239,81116
RENDER,7007,1821,106.220.166.26,2239,81116
RENDER,7007,1821,106.193.198.160,2239,81116
RENDER,7007,1821,157.33.232.207,2239,81116
RENDER,7007,1821,152.57.188.13,2239,81116
RENDER,7007,1821,152.58.16.76,2239,81116
RENDER,7007,1821,152.57.177.247,2239,81116
RENDER,7007,1821,49.32.170.19,2239,81116
RENDER,7007,1821,152.58.19.212,2239,81116
RENDER,7007,1821,157.33.95.132,2239,81116
RENDER,7007,1821,152.58.19.153,2239,81116
RENDER,7007,1821,152.58.16.116,2239,81116
RENDER,7007,1821,152.57.103.144,2239,81116
RENDER,7007,1821,152.57.150.53,2239,81116
RENDER,7007,1821,117.99.247.20,2239,81116
RENDER,7007,1821,152.57.144.199,2239,81116
RENDER,7007,1821,117.99.244.134,2239,81116
RENDER,7007,1821,152.57.56.146,2239,81116
RENDER,7007,1821,165.225.106.65,2239,81116
RENDER,7007,1821,152.57.4.124,2239,81116
RENDER,7007,1821,157.33.122.151,2239,81116
RENDER,7007,1821,106.210.186.59,2239,81116
RENDER,7007,1821,152.58.17.36,2239,81116
RENDER,7007,1821,117.99.252.165,2239,81116
RENDER,7007,1821,152.57.102.170,2239,81116
RENDER,7007,1821,117.99.252.150,2239,81116
RENDER,7007,1821,152.57.76.190,2239,81116
RENDER,7007,1821,152.57.44.157,2239,81116
RENDER,7007,1821,49.32.141.99,2239,81116
RENDER,7007,1821,123.63.85.197,2239,81116
RENDER,7007,1821,117.99.240.36,2239,81116
RENDER,7007,1821,106.193.198.160,2239,81116
RENDER,7007,1821,42.111.112.7,2239,81116
RENDER,7007,1821,117.99.250.37,2239,81116
RENDER,7007,1821,152.58.18.111,2239,81116
RENDER,7007,1821,103.226.85.75,2239,81116
RENDER,7007,1821,117.99.241.58,2239,81116
RENDER,7007,1821,152.57.144.37,2239,81116
RENDER,7007,1821,117.99.253.16,2239,81116
RENDER,7007,1821,106.220.145.138,2239,81116
RENDER,7007,1821,49.32.186.9,2239,81116
RENDER,7007,1821,42.106.248.161,2239,81116
RENDER,7007,1821,45.127.44.37,2239,81116
RENDER,7007,1821,110.224.115.27,2239,81116
RENDER,7007,1821,106.193.237.222,2239,81116
RENDER,7007,1821,157.33.4.147,2239,81116
RENDER,7007,1821,157.45.95.208,2239,81116
RENDER,7007,1821,42.106.216.205,2239,81116
RENDER,7007,1821,152.58.18.101,2239,81116
RENDER,7007,1821,157.33.67.5,2239,81116
RENDER,7007,1821,117.99.240.220,2239,81116
RENDER,7007,1821,117.99.243.12,2239,81116
RENDER,7007,1821,152.58.1.124,2239,81116
RENDER,7007,1821,157.45.50.122,2239,81116
RENDER,7007,1821,157.33.44.72,2239,81116
RENDER,7007,1821,152.58.18.109,2239,81116
RENDER,7007,1821,106.210.224.208,2239,81116
RENDER,7007,1821,152.57.75.222,2239,81116
RENDER,7007,1821,106.217.100.185,2239,81116
RENDER,7007,1821,152.57.184.221,2239,81116
RENDER,7007,1821,123.63.85.197,2239,81116
RENDER,7007,1821,106.193.244.198,2239,81116
RENDER,7007,1821,117.99.246.122,2239,81116
RENDER,7007,1821,157.33.25.219,2239,81116
RENDER,7007,1821,103.233.94.66,2239,81116
RENDER,7007,1821,42.106.217.82,2239,81116
RENDER,7007,1821,157.33.221.172,2239,81116
RENDER,7007,1821,152.57.58.86,2239,81116
RENDER,7007,1821,152.57.111.126,2239,81116
RENDER,7007,1821,42.106.204.143,2239,81116
RENDER,7007,1821,103.58.154.41,2239,81116
RENDER,7007,1821,152.57.99.140,2239,81116
RENDER,7007,1821,152.57.99.166,2239,81116
RENDER,7007,1821,152.57.57.170,2239,81116
RENDER,7007,1821,49.32.175.4,2239,81116
RENDER,7007,1821,152.57.25.111,2239,81116
RENDER,7007,1821,152.57.71.131,2239,81116
RENDER,7007,1821,157.45.50.117,2239,81116
RENDER,7007,1821,152.57.62.63,2239,81116
RENDER,7007,1821,157.33.73.205,2239,81116
RENDER,7007,1821,152.58.18.119,2239,81116
RENDER,7007,1821,110.225.50.33,2239,81116
RENDER,7007,1821,152.57.146.83,2239,81116
RENDER,7007,1821,117.99.247.198,2239,81116
RENDER,7007,1821,152.57.131.77,2239,81116
RENDER,7007,1821,152.58.18.174,2239,81116
RENDER,7007,1821,117.99.246.180,2239,81116
RENDER,7007,1821,106.195.6.220,2239,81116
RENDER,7007,1821,182.76.125.210,2239,81116
RENDER,7007,1821,152.57.45.50,2239,81116
RENDER,7007,1821,152.57.45.50,2239,81116
RENDER,7007,1821,157.33.49.109,2239,81116
RENDER,7007,1821,103.13.42.8,2239,81116
RENDER,7007,1821,152.57.148.253,2239,81116
RENDER,7007,1821,157.45.50.114,2239,81116
RENDER,7007,1821,106.216.242.211,2239,81116
RENDER,7007,1821,152.57.102.170,2239,81116
RENDER,7007,1821,152.58.18.30,2239,81116
RENDER,7007,1821,117.99.250.78,2239,81116
RENDER,7007,1821,49.36.101.159,2239,81116
RENDER,7007,1821,117.99.243.19,2239,81116
RENDER,7007,1821,152.57.63.1,2239,81116
RENDER,7007,1821,106.193.101.132,2239,81116
RENDER,7007,1821,49.32.130.135,2239,81116
RENDER,7007,1821,42.106.248.169,2239,81116
RENDER,7007,1821,152.57.186.238,2239,81116
RENDER,7007,1821,152.58.18.1,2239,81116
RENDER,7007,1821,152.57.142.8,2239,81116
RENDER,7007,1821,171.77.155.99,2239,81116
RENDER,7007,1821,157.33.71.139,2239,81116
RENDER,7007,1821,49.32.190.7,2239,81116
RENDER,7007,1821,157.33.112.45,2239,81116
RENDER,7007,1821,152.58.19.231,2239,81116
RENDER,7007,1821,152.57.102.108,2239,81116
RENDER,7007,1821,152.57.151.63,2239,81116
RENDER,7007,1821,152.57.131.77,2239,81116
RENDER,7007,1821,103.183.55.245,2239,81116
RENDER,7007,1821,152.57.78.197,2239,81116
RENDER,7007,1821,103.183.54.204,2239,81116
RENDER,7007,1821,106.193.207.59,2239,81116
RENDER,7007,1821,110.224.124.191,2239,81116
RENDER,7007,1821,152.57.124.208,2239,81116
RENDER,7007,1821,117.99.253.242,2239,81116
RENDER,7007,1821,152.58.18.54,2239,81116
RENDER,7007,1821,152.57.24.173,2239,81116
RENDER,7007,1821,157.33.193.59,2239,81116
RENDER,7007,1821,152.57.48.31,2239,81116
RENDER,7007,1821,152.58.19.94,2239,81116
RENDER,7007,1821,117.99.251.73,2239,81116
RENDER,7007,1821,152.58.19.27,2239,81116
RENDER,7007,1821,152.57.82.10,2239,81116
RENDER,7007,1821,157.33.45.69,2239,81116
RENDER,7007,1821,106.193.190.26,2239,81116
RENDER,7007,1821,152.57.191.15,2239,81116
RENDER,7007,1821,152.57.41.42,2239,81116
RENDER,7007,1821,152.58.18.212,2239,81116
RENDER,7007,1821,117.99.245.183,2239,81116
RENDER,7007,1821,117.99.248.148,2239,81116
RENDER,7007,1821,152.58.19.217,2239,81116
RENDER,7007,1821,117.99.241.242,2239,81116
RENDER,7007,1821,157.33.23.249,2239,81116
RENDER,7007,1821,49.33.224.97,2239,81116
RENDER,7007,1821,157.33.15.131,2239,81116
RENDER,7007,1821,49.36.100.210,2239,81116
RENDER,7007,1821,106.193.212.2,2239,81116
RENDER,7007,1821,157.33.32.76,2239,81116
RENDER,7007,1821,157.33.4.74,2239,81116
RENDER,7007,1821,49.15.231.135,2239,81116
RENDER,7007,1821,152.58.19.75,2239,81116
RENDER,7007,1821,117.99.246.70,2239,81116
RENDER,7007,1821,157.33.23.32,2239,81116
RENDER,7007,1821,49.36.114.163,2239,81116
RENDER,7007,1821,152.57.28.249,2239,81116
RENDER,7007,1821,103.165.169.236,2239,81116
RENDER,7007,1821,152.58.4.7,2239,81116
RENDER,7007,1821,152.58.19.226,2239,81116
RENDER,7007,1821,157.33.19.217,2239,81116
RENDER,7007,1821,152.58.18.103,2239,81116
RENDER,7007,1821,157.33.215.213,2239,81116
RENDER,7007,1821,106.193.246.238,2239,81116
RENDER,7007,1821,152.58.18.249,2239,81116
RENDER,7007,1821,110.226.181.222,2239,81116
RENDER,7007,1821,152.57.1.175,2239,81116
RENDER,7007,1821,152.57.16.159,2239,81116
RENDER,7007,1821,152.57.165.156,2239,81116
RENDER,7007,1821,152.58.19.21,2239,81116
RENDER,7007,1821,152.57.49.69,2239,81116
RENDER,7007,1821,152.57.45.50,2239,81116
RENDER,7007,1821,157.33.14.160,2239,81116
RENDER,7007,1821,117.99.252.204,2239,81116
RENDER,7007,1821,152.58.19.115,2239,81116
RENDER,7007,1821,152.57.156.223,2239,81116
RENDER,7007,1821,157.33.118.151,2239,81116
RENDER,7007,1821,103.226.85.75,2239,81116
RENDER,7007,1821,152.58.18.150,2239,81116
RENDER,7007,1821,123.63.85.197,2239,81116
RENDER,7007,1821,152.58.18.25,2239,81116
RENDER,7007,1821,106.216.180.170,2239,81116
RENDER,7007,1821,157.33.214.47,2239,81116
RENDER,7007,1821,152.57.90.18,2239,81116
RENDER,7007,1821,157.33.19.201,2239,81116
RENDER,7007,1821,152.57.136.239,2239,81116
RENDER,7007,1821,152.57.128.1,2239,81116
RENDER,7007,1821,152.57.4.124,2239,81116
RENDER,7007,1821,103.164.197.89,2239,81116
RENDER,7007,1821,106.193.244.198,2239,81116
RENDER,7007,1821,152.57.90.180,2239,81116
RENDER,7007,1821,157.33.24.196,2239,81116
RENDER,7007,1821,152.57.67.118,2239,81116
RENDER,7007,1821,152.58.18.160,2239,81116
RENDER,7007,1821,117.99.250.27,2239,81116
RENDER,7007,1821,152.58.18.10,2239,81116
RENDER,7007,1821,157.33.108.145,2239,81116
RENDER,7007,1821,42.106.216.205,2239,81116
RENDER,7007,1821,14.141.145.130,2239,81116
RENDER,7007,1821,152.57.142.145,2239,81116
RENDER,7007,1821,152.57.63.72,2239,81116
RENDER,7007,1821,117.99.244.120,2239,81116
RENDER,7007,1821,157.33.39.50,2239,81116
RENDER,7007,1821,106.216.252.59,2239,81116
RENDER,7007,1821,117.99.247.20,2239,81116
RENDER,7007,1821,152.57.116.40,2239,81116
RENDER,7007,1821,157.33.60.192,2239,81116
RENDER,7007,1821,152.58.19.249,2239,81116
RENDER,7007,1821,106.193.128.84,2239,81116
RENDER,7007,1821,106.193.244.198,2239,81116
RENDER,7007,1821,157.33.106.127,2239,81116
RENDER,7007,1821,49.15.232.244,2239,81116
RENDER,7007,1821,203.192.243.9,2239,81116
RENDER,7007,1821,45.117.74.171,2239,81116
RENDER,7007,1821,152.57.61.246,2239,81116
RENDER,7007,1821,49.15.231.123,2239,81116
RENDER,7007,1821,152.57.131.142,2239,81116
RENDER,7007,1821,152.57.119.50,2239,81116
RENDER,7007,1821,157.33.30.204,2239,81116
RENDER,7007,1821,152.58.17.222,2239,81116
RENDER,7007,1821,110.225.50.44,2239,81116
RENDER,7007,1821,157.33.8.128,2239,81116
RENDER,7007,1821,171.51.225.253,2239,81116
RENDER,7007,1821,152.58.19.16,2239,81116
RENDER,7007,1821,106.217.100.212,2239,81116
RENDER,7007,1821,157.33.4.74,2239,81116
RENDER,7007,1821,152.58.46.52,2239,81116
RENDER,7007,1821,152.57.160.5,2239,81116
RENDER,7007,1821,157.33.28.205,2239,81116
RENDER,7007,1821,152.57.20.221,2239,81116
RENDER,7007,1821,106.200.96.107,2239,81116
RENDER,7007,1821,42.106.216.119,2239,81116
RENDER,7007,1821,49.15.232.156,2239,81116
RENDER,7007,1821,157.33.43.164,2239,81116
RENDER,7007,1821,49.32.190.220,2239,81116
RENDER,7007,1821,103.13.42.4,2239,81116
RENDER,7007,1821,117.99.245.183,2239,81116
RENDER,7007,1821,106.193.35.177,2239,81116
RENDER,7007,1821,157.33.253.240,2239,81116
RENDER,7007,1821,152.57.103.114,2239,81116
RENDER,7007,1821,157.33.226.216,2239,81116
RENDER,7007,1821,49.32.171.31,2239,81116
RENDER,7007,1821,106.193.231.210,2239,81116
RENDER,7007,1821,110.224.119.22,2239,81116
RENDER,7007,1821,106.216.248.163,2239,81116
RENDER,7007,1821,152.58.19.136,2239,81116
RENDER,7007,1821,49.32.249.218,2239,81116
RENDER,7007,1821,157.33.15.163,2239,81116
RENDER,7007,1821,49.15.233.15,2239,81116
RENDER,7007,1821,117.99.253.179,2239,81116
RENDER,7007,1821,152.58.19.19,2239,81116
RENDER,7007,1821,152.58.18.16,2239,81116
RENDER,7007,1821,106.79.175.205,2239,81116
RENDER,7007,1821,110.225.50.33,2239,81116
RENDER,7007,1821,117.99.253.127,2239,81116
RENDER,7007,1821,152.57.164.56,2239,81116
RENDER,7007,1821,42.111.110.36,2239,81116
